tweets;label
 bahasa masyarakat prabowo sudah tua gibran tukang nipu sdgkn anis nggedabrus semua akan ganjar ;NEGATIF
 nasib sudah sejak lama capres abadi usia sudah tua di paksa keluarga besar mertua untuk rebut kekuasaan yang kata 20 tahun lebih tak berkuasa tujuan hanya kekuasaan ya tetap capres abadi sepanjang sejarah indonesia akan dikenang ;NEGATIF
 mantapsss bukan hanya yg tua tua saja tapi yg muda pun ikut memilih ganjar numudapilihganjar;POSITIF
 urutan profil capres dan cawapres menurut pendapat pribadi 1 anies 2 prabowo 3 gibran 4 mahfud 5 cak imin 6 ganjar gibran no 3 karna aktif di twitter dan respon2nya menarik pak mahfud jatuh krn gabung sama nyonya tua cak imin g terlalu kenal pak ganjar g usah ditanya ;POSITIF
 yg disebelah gibran nyengir malu capres udh tua bangka cawapres muda tapi isi kepala gak ada visi misi ke jubir ditanyakan mending jubir nya aja sekalian yg jadi calon wapres ;NEGATIF
ah semakin tua emang capres ini labil banget;NEGATIF
 ah semakin tua emang capres ini labil banget;NEGATIF
 orang tua mu yg ga ngerti politik yg namanya pilihan capres itu jatuh di tangan masing masing individu tanpa paksaan pihak lain tetap sama keteguhan mu aja pilih siapanya ga usah di gubris ortu mu itu ;POSITIF
 2024 lololo ngga bahaya ta ya bahaya capres tua itu sangat sangat bahaya untuk memimpin indonesia tercinta pilih yg gagah cerdas berwibawa ;POSITIF
 2024 maaf kami tdk tertarik capres tua yg rawan penyakit pikun ;NEGATIF
 yang muda kemudaan yang tua ketuaan untuk kemajuan ganjar mahfud pilihan ;POSITIF
 pura pura aja setuju milih capres yang mereka mau tapi nanti pas pemilu tetep coblos pilihan capres lu emang sama orang tua tuh gitu kita harus banyak ngalahnya mau gimana lagi;NEGATIF
 aku juga heran kok ada orang tua yg begini ya aku aja dr dulu sama bapakku saling ga tau pilihan capres masing2 yg paslon 2024 kayaknya aku dan suami juga beda pilihan tapi biasa2 aja;NEGATIF
 1 suara prabowo yg melemah skrg dan di ambil oleh anis karena rakyat pengen capres presiden wajah baru bukan wajah lama dan tua tapi foto nya di edit anak 10 taun tapi publik skrg udah cerdas fakta tua tidak terbantahkan;POSITIF
 pantas ga ada capres cawapres tua jadi badut gemoy;NEGATIF
 kalian tau gasih kalau ganjar pranowo masih memegang teguh pesan orang tua lohh ganjarmembangunnkri ganjarmembangunnkri ;POSITIF
 kalian tau gasih kalau ganjar pranowo masih memegang teguh pesan orang tua lohh ganjarmembangunnkri ganjarmembangunnkri ;POSITIF
nih para bapak2 ibu caleg capres ndak paham apa yak kalau anak muda melek teknologi ini nggk mempan janji2 manis kyak gitu kami tidak rela jabatan di isi bapak2 kolot tugil tua gila ;NEGATIF
 alam ganjar anak yang cerdas karna dididik oleh orang tua yang cerdas;POSITIF
 03 sdh tua ga perrnah urus kota sakit2 an emosian cekek wamen gagal sbg menhan ga transparan curiga ada monopoli dan korup masa lalu langgar ham penculikan dll;NEGATIF
 pintar juga si fahri ini sepintar dia dalam pembelaannya kepada capres yang tua bangka dan cawapres yang hasil pemerkosaan mk orde santuy atau orde sontoloyo sih ;NEGATIF
 dari anak muda sampai orang tua pasti pilih ganjar kalo udah liat kinerja ganjar yang sebenarnya m3nang 2024 tanpa ragu;POSITIF
selain itu spin juga memotret bagaimana potensi keterpilihan capres cawapres dari generasi anak muda hingga orang tua prabowogibranistimewa bersamaindonesiamaju prabowogemoy prabowo subianto;POSITIF
 padahal semua capres problematik masih ada aja ortu yang fanatik pak bu kelak tua nanti yang menjaga dan merawat kalian ya anak bukan capres pilihan kalian yang bahkan ga ada 1 persen pun ketertarikan ke kalian ;NEGATIF
 bener nih dari yg muda sampai yg tua ayo dukung ganjar m3nang;POSITIF
selain itu spin juga memotret potensi keterpilihan capres cawapres dari generasi anak muda hingga orang tua prabowogibranistimewa bersamaindonesiamaju prabowogemoy prabowo subianto;POSITIF
kaum muda memilih selain itu spin juga memotret bagaimana potensi keterplilihan capres cawapres dari generasi anak muda hingga orang tua prabowogibranistimewa bersamaindonesiamaju prabowogemoy prabowo subianto;POSITIF
 cara mudah untuk memilih capres yaitu rekam jejaknya dan rekam digitalnya rekam jejaknya saja begitu ngerriiii cuuuiihhh mrnding aku suruh orang tua jangan di kasih berat berat kerjaan bisa kualat dan gak panjang umur ;NEGATIF
 duh capres udah tua kok digambar jadi anak kecil pembohongan publik;NEGATIF
 kelihatannya si capres ada masalah kesehatan takut kecapekan maklum sudah tua si cawapres bingung nggak nyambung;NEGATIF
 200 kotak doank kwkwkwkwkw dari kecil orang tua kita mengajarkan bagaimana bekerja keras gak kayak model gratisan kayak gini dari sini makin memantapkan mendukung kepada ganjar mahfud di 2024 ;POSITIF
 bersyukur ada nya pak ganjar kita bisa melihat anak anak di indonesia timur yang punya mimpi untuk membahagiakan orang tua nya semoga segera terlaksana;POSITIF
dari yang tua sampai yang bocil semuanya bela belain buat foto dengan mas ganjar momen ini terjadi di tengah acara pertemuan dengan dewan adat dayak di pontianak kalimantan barat pada hari minggu kemarin ganjarmahfud salam3jari ;POSITIF
ganjar memegang teguh pesan orang tua ganjarmembangunnkri ;POSITIF
ganjar memegang teguh pesan orang tua ganjarmembangunnkri ;POSITIF
ganjar mahfud membuktikan bahwa melibatkan orang tua dalam menjaga kesehatan keluarga adalah kunci untuk menciptakan masyarakat yang lebih sehat dan tangguh gpmmd 4kupang ;POSITIF
 kek gini ya capres partai muda kok capresnya tua;NEGATIF
ganjar masih memegang teguh pesan orang tua ganjarmembangunnkri ;POSITIF
 masih ingat kan sm videomu ini pak ganjar memang sangat layak utk jd the next mr president ga kayak bocah tua penculik yg gagal jd menhan dan ga kayak bocah ingusan yg serba instan karir politiknya kamu menggibrani hati nuranimu sendiri dan mengkaesangkan nalarmu ;NEGATIF
 ga ada sopanny ama orang tua cuma dipake numpang nama sama joget2 aja beliau capres mas bukan personel batavia dancer ;NEGATIF
 terlihat gesture itu anak tak ada ilmunya tingkat gibran bkn pendamping orang tua seperti prabowo coba tes adu gagasan tingkat anak jokowi anak ganjar dan anak anis mutiara baswedan siapa yg layak diacungkan jempol untuk di fahami masyarakat indonesia ;NEGATIF
kalian tahu nggak sih kalau ganjar pranowo masih memegang teguh pesan orang tua loh ganjarmembangunnkri ;POSITIF
 orang tua gue dari jateng yg di pimpin ganjar ya jelas tau ganjar to keluarga ad yg jd asn di jateng piye to;POSITIF
 kalo gw sih taon depan ngga nyoblos psi partai anak muda isinya orang tua capres dukungan nya pun tua ;NEGATIF
 pak ganjar bersama semua kalangan dari anak muda sampe yg tua sabang merauke m3nang ;POSITIF
capres basiii udah tua kadaluarsa;NEGATIF
 mohon dimaklumi ya kalo prabowo dan gibran itu tdkbisa hadir di dua undangan dalam sehari karena prabowo sudah tua gak kuat jalan sedabgkan gibran masih balita belum bisa jalan beda dg capres yg non prabowogibrantakutdebat;NEGATIF
 ya jkw menekan ketum 2 partai u dukung anaknya atau jd tsk korupsi menhan diduga korup 12 t beli pesawat tua sdh umur 35 th pernah dihibahkan ko dibeli aneh dulu dihibahkan sj ditolak krn biaya perawatan mahal curiga jd menhan sj monopoli korup dan gagal food estate dan ;NEGATIF
 semua ada ga usah munafik tua bangka byrn tua lebih mahal 10 5 serang pdip dan ganjar 1 5 backup bocil ;NEGATIF
 pendukung tua justru firnah pdip dan serang ganjar ga ad malu kau kau kira ga tahu kubu tim tua semua byrn mahal ;NEGATIF
 semakin mantap pilih pak ganjar menjadi presiden karena beliau mampu berbaur dengan kalangan muda maupun tua;POSITIF
 yg ini mencari dukungan anak2 muda yg sono mencari dukungan orang2 tua padahal sering nyinyir tentang capres tua ;NEGATIF
 pilih capres yang muda dan sehat fisiknya bukan yang tua berpotensi stroke;NEGATIF
 pilih capres yang muda dan sehat fisiknya bukan yang tua dan berpotensi stroke;NEGATIF
siapapun yang menghembuskan issue bu iriana jahat itu berhasil karena orang tua ku sudah punya mind set bahwa semua kerusakan ini karena ulah ibu iriana menyedihkan sekali cara berpolitik hari ini eniwey masih menantikan visi dari para capres yg belum bunyi juga ;NEGATIF
 tidak boleh berpikiran negatif kepada orang apalagi beliau orang tua kecuali capres no 2 karena memang kesannya sangat negatif bagi bangsa ini;NEGATIF
 yg bilang cm pendukungnya untuk menutupi umurnya yg sdh 72 bnyk yg blg capres tua sdh kalah 2x ;NEGATIF
 doa org tua dan dari kung daud mas linkin serta mas bei ke mbakyu noto di mundu sebelum penetapan dan ambil nomer urut capres dan cawapres ;POSITIF
 sombong pie kenyataan beliu pidato kemarin hasilnya 34 dpd demokrat dan 412 dpc demokrat ramai ramai pindah dukung mas ganjar dan pak mahfud anda buta apa emang takut dengar klu pan juga mau tinggalin majikanmu yg tua dan anak presiden itu;POSITIF
 gilani wes tua dan usia sudah uzur kok bisa di gambar kayak boneka ora memper blas pantesan demokrat keluar dan pilih dukung mas ganjar dan pak mahfud hai tak bilangj yo bentar lagj pan juga akan tinggalkan majikanmu kakekdan anak peesiden itu;NEGATIF
tapi gue jujur masih bingung kenapa capres cawapres tu tua despite the uu yg udah direvisi kemarin ya dan despite ada yang maju dan kehitung muda tapi knp gada yang kaya sanna marin gitu ;NEGATIF
 mudahan jadi capres abadi yak ksian orang tua di prank woii kaya jambu mente elu ntar ;NEGATIF
setiap tahapan pasti treatmentnya berbeda bagaimana kita adjust terhadap perkembangan anak dan usia anak semakin anak besar semakin orang tua itu lebih sebagai pengawas teman ning siti atikoh sitiatikoh politik pilpres2024 atikoh istriganjar ganjar ningsitiatikoh ;POSITIF
ini cuitan capres 02 jaman waktu masih lebih muda sekitar 63 tahun waktu itu tetep tua juga sih boleh nipu asal santun boleh korupsi asal santun hmmm selama gabung di pemerintahan jkw memang terlihat lebih santun sih jangan2 ;NEGATIF
dukungan ganjar mahfud terus mengalir dan terus bertambah dari semua elemen dari tua sampai yang muda visi dan misi jelas yang akan membawa indonesia menjadi lebih baik dan maju ganjarmahfud ganjarmahfud2024 genzdukungganjar milenialdukungganjar ;POSITIF
 lo kira anak muda bisa lo dan tipu apa katanya partai anak muda kok dukung capres tua dan cawapres yg cacat etika dan moral logikannya di pake wahai kakak pembina ;NEGATIF
mari sama2 dgn tidak memilih ngaku partai anak muda tapi dukung capres tua pelanggar ham berat di 98 dan cawapres anak haram konstitusi;NEGATIF
ganjar mahfud menawarkan harapan baru untuk setiap orang tua yang ingin anak anaknya tumbuh tanpa hambatan gpmmd 4sabang gpmmd 4merauke ;POSITIF
ganjar mahfud merancang rencana besar untuk membebaskan orang tua dari beban biaya pendidikan memberikan kesempatan setiap anak meraih impian tanpa terkendala ekonomi gpmmd 4sabang gpmmd 4merauke ;POSITIF
 ancaman buat asn yg tak mau pilih pasangan capres kakek tua anak ingusan;NEGATIF
 capres cawapres yg g punya kapasitas ya mending sembunyi jd cawapres kok hasil bantuan org tua dan paman ;NEGATIF
 gagasan usang dari capres tua ;NEGATIF
 pilih yg jelas2 bisa kerja dan berkelanjutan tahu drmn rekam jejak anies tentunya prabowo food estate gagal dan udah tua ganjar gemar korbankan rakyat wadas kendeng demi oligarki anies sesuai amanat pembukaan uud1945 mencerdaskan dan mensejahterakan bangsa;NEGATIF
 tdk utk no 2 alasan capres tua dan bermasalah cawapres chulun dan songong ;NEGATIF
 mas ganjar coba dulu lempar isu radikal radikal mungkin rakyat rakyat tolol pasti akan lebih cepat kemakan;NEGATIF
 1 emang ada bukti kl banteng yg manggil eks ketua kpk utk mainkan isu setnov soal e ktp 2 emang banteng segoblok itu blunder isu yg bakal jerumuskan ganjar 3 kl bisa buktikan keterlibatan ganjar ya bagus jangan rakyat disuguhi maling bisa buktikan panik gak ;NEGATIF
 gorengan isu ham anies ganjar tak laku pilpres2024 aniesmuhaimin prabowogibran ganjarmahfud pinterpolitik politikindonesia beritapolitik beritapolitikterkini beritapolitikterbaru;NEGATIF
 bg pembenci gp tdk ada bahan utk menyudutkan ganjar hanya isu fitnah yg didaur ulang otak dan nalar mereka rusak krn benci itu kaum tuna waras kata ps di jogetin aja gp md itu paket lengkap paket trias politica lain dg pasangan karbitan yg takut debat ;NEGATIF
menariknya adalah saat kubu ganjar rame2 bikin isu sampah mbak puan skrg selalu berada di sisi yang berlawanan atau minimal lebih realistis jangan2 ganjar cuma tumbal buat naikin citra puan konspirasi liar aja;NEGATIF
 ada atau tidak isu itu buat sy ga ngaruh tetap ganjar machfud;POSITIF
isu ini dari kemarin ramai istana bantah tapi yg membenarkan pernyataan kpk juga byk sy ga ikut2an siapa yg benar sy cuma mau bilang terimakasih kpd seluruh pimpinan dan penyidik saat itu yg terus bongkar kasus e ktp berkat kalian terbukti ganjar ga terlibat ;POSITIF
 mereka tau suara ganjar udah ga akan ketolong jadi dipakai lah cara cara yg jelek dan ga bagus utk nyerang lawan nya hanya utk sekedar bikin berisik aja perhatiin aja dr kemaren isu nya gajelas semua yg dipake pendukung ganjar ;NEGATIF
di sragen isu pupuk mahal karena ganjar beredar luas di kalangan petani ;NEGATIF
 heleh lagi dlu mbak puan jg pernah ngomong kl mk mengabulkan putusan itu gibran jg bsa maju jadi cawapresnya ganjar cmn gegara nenek gengsi aj ma jokowi jadi menunjuk p mahfud coba jd cawapresnya ganjar isu mk ini ga akan d ungkit trs ;NEGATIF
 logikamu gimana nuduh bhw isu ini demi kepentingan ganjar dan pdi p ;NEGATIF
 1r4r4 tambah alay aja kubu ganjar kmrn jualan mayat gagal goreng isu ektp gagal malah blunder skrng jd lebay dan alay ini niat nyapres apa ngelawak sih kubu satu ini;NEGATIF
ganjar mahfud bener bener pilihan tenang no drama no isu kontroversial emang kayaknya cocok banget nih jadi pemimpin gpmmd 4ende ;POSITIF
kita bersyukur memiliki pemimpin seperti pak ganjar dan pak mahfud md yang mengangkat isu lingkungan hidup memastikan kita bertanggung jawab terhadap bumi kita gpmmd 4ende ;POSITIF
 bullyan isu basi kayak papi minta saham di daur ulang buat nutupi blunder kubu ganjar blow up kasus e ktp lg niatnya nyerang jokowi malah pada inget hal ajaib dimana tiba tiba ada 3 nama ilang hahaha makin kagak jelas ini kubu abis jualan mayat e ktp entah besok blunder apa lg ;NEGATIF
 buzzer ganjar mau mainin isu pembelian alutsista ya bakalan di rudal lo buzzer tolol emang;NEGATIF
ganjar hanya menggunakan isu kenaikan gaji guru sebagai alat untuk mendapatkan suara terbuktiinkonstituonal orasi tanpa melihat ;NEGATIF
ganjar memanfaatkan isu kenaikan gaji guru untuk keuntungan politiknya sendiri terbuktiinkonstituonal orasi tanpa melihat ;NEGATIF
ganjar memanfaatkan isu kenaikan gaji guru untuk keuntungan politiknya sendiri terbuktiinkonstituonal orasi tanpa melihat ;NEGATIF
ganjar memanfaatkan isu kenaikan gaji guru sebagai strategi politiknya terbuktiinkonstituonal orasi tanpa melihat ;NEGATIF
ganjar punya cara yang pas buat negara gak pernah bikin heboh dengan isu intoleransi gpmmd 4ende ;POSITIF
survei lpi respons isu perburuhan ganjar mahfud ungguli pasangan lain ;POSITIF
ganjar itu contoh pemimpin yang tahu cara menjaga kedamaian gak ada isu intoleransi gpmmd 4ende ;POSITIF
ganjar mahfud sepak terjangnya bebas dari isu radikal bikin hati tenang memilih mereka gpmmd 4ende ;POSITIF
 basi bener wkww yg bener gama angkat isu ektp eh g ad 1 2 hari dah bubar isunya karena blunder malah nyerang ganjar sendiri isu kok blunder mulu tiap hari wkwk;NEGATIF
ketua dpc pdi perjuangan sragen untung wibowo sukowati menerima keluh kesah sejumlah warga sragen termasuk dari para petani para petani curhat terkait kondisi kelangkaan dan mahalnya pupuk menurutnya keluhan isu ini harus diluruskan pupuk itu bukan wewenang ganjar tetapi ;NEGATIF
ganjar hanya menggunakan isu kenaikan gaji guru sebagai alat untuk mendapatkan suara terbuktiinkonstituonal orasi tanpa melihat ;NEGATIF
 udah ganti lagi draf nya sekarang naikin ahok buat dapet simpati publik apa gimana kemaren angkat isu negatif buat nurunin elektabilitas 02 tapi ga berhasil malah jadi negatif ke ganjar nya ;NEGATIF
ganjar memanfaatkan isu kenaikan gaji guru sebagai strategi politiknya terbuktiinkonstituonal orasi tanpa melihat ;NEGATIF
 jangan alihin isu bos tengok lagi junjungan lu ganjar bersih kaga ;NEGATIF
 gak ada pengalihan isu sudah jelas2 di berita kalau jokowi setop kasus ektp buat nyelamatin ganjar;NEGATIF
 lu tanya novel bro soal ganjar itu tidak lebih sama kayak isu benih lobster;NEGATIF
 filipina dengan indonesia itu berbeda dan generasi muda disini tidak mudah termakan oleh isu isu yang murahan ganjar mahfud b3rsih;POSITIF
 gw juga pernah nanya bbrp anak sma pilihan mereka pilih anies dan prabowo menariknya mereka pas gw twnya gaduh mk ngga ada yang tahu hehehe pr bngt buat ganjar ini klo masih main isu itu dan dinasti politik ;NEGATIF
tpn ganjar mahfud ingatkan pilpres 2024 tanpa isu sara utamakan adu gagasan amp program ;POSITIF
 isu nya ganjar terseret kasus e ktp kalo iya harusnya dikeluarkan dong datanya biar ga jadi isu yg berujung fitnah doang ;NEGATIF
 hati hati kita mesti waspada upaya mendiskriditkan pa ganjar dengan isu e ktp;NEGATIF
 mungkin ga sih ka beliau ngomong gini supaya ganjar berani maju setelah beneran maju isu nya kembali digoreng krn beliau berada di kubu rival ;NEGATIF
 padahal selama in mereka yg suka nuduh pak ganjar isu e ktp padahal kenyatannya pak ganjar tidak terbukti pelanggaran eh sekarang mereka yang oleng gimana ini tehh ketahuan yaaa ;POSITIF
 pihak lo jokowi juga getol banget ngebangun narasi radikal radikul selama 2 periode sampe ngebabat kpk dengan isu taliban gak usah cuci tangan nyalah2in ganjar doang ;NEGATIF
 buzzer ganjar mainkan isu rendahan memalukan;NEGATIF
kombinasi kebijakan pro rakyat dari ganjar dan ketegasan mahfud dalam menangani isu hukum menjadikan indonesia lebih baik dan lebih adil indonesialebihbaik ganjar mahfud b3rsih ganjarmahfud2024 ;POSITIF
aku gk tertarik dg isu rumah tangga orang hal2 begitu buatku gak penting bgt di ada batasan mana yg bisa dan mana tidak yg anehnya ada yg memaki ganjar pdhl doi gk ngomong apa2 ttg itu ada narasi gk usah pilih ganjar krn pendukungnya aneh ini pilpres bkn pilduk ;NEGATIF
 loe jg dum kerja yg bener jngn makan gaji buta mana ini hasil kerja loe elektabilitas ganjar msih nyungsep trs ayo semngat bikin hoax kek apa angkat lg isu radikal radikul serang jg yg kelompok kanan;NEGATIF
 maaf pak klo anda jeli 3 politisi pdip hilang dri dakwaan kpk sudah pasti ada ikut campur dri pdip sendiri isu ini akan membuka tabir klo 3 politisi yg hilang dri dakwaan mengindikasikan terlibat korupsi e ktp salah satunya ganjar;NEGATIF
 2 kalau level rumor atawa isu sih semuanya pernah di sebut pak anies formula e pak prabowo pesawat bekas pak ganjar e ktp cuma kalau pak ganjar namanya disebut sebut di ruang pengadilan;NEGATIF
 masak iya hanya pendukung ganjar sih min yg jualan isu radikal lanjutkan;NEGATIF
 ia kok aneh ganjar tinggal di pulau jawa pak jokowi dan gibran juga tinggal di pulau jawa pak ganjar kampanye diindonesia eh pak jokowi juga kerja tugas diindonesia alternatif jadwal presiden bocor dan didahului si ganjar kan ada ong pdip di istana;NEGATIF
 yah klo lh banteng milih nya ganjar lah kocak aneh betul nih buzzer apa udah kebrain wash ama si memed makanya jadi tolol ;NEGATIF
kenapa pak jkw suka sekali mengintili pak ganjar ya kmn pak ganjar pasti langsung pak jkw turun aneh bin ajaib ini membuktikan pak jkw kepo dan takut ganjar menang ;NEGATIF
 maksud apa ini gak terima bocor halus tempo terkait cara kerja lembaga surve digujur bansos dulu baru disurvei mas burhan declarekan saja dari mana dana survei sehingga di mata publik aneh benar kan dari pemesan prabowo gak masalah masa di jatim ganjar kalah telak ;NEGATIF
semuanya nyerang prabowo gibran aneh bgt sampe begitunya panik takut kalah pilpres prabowogibran pilpres buzzer amin ganjar bersatu buat mgejatuhin prabowo gibran karena takut kalah pilpres ;NEGATIF
 aneh asok berita nya anies tapi muka nya ganjar ;NEGATIF
 abangkan ganjar garis lurus buzer ganjarkn tugasnya merusak harga diri pk jokowi knp abang ngebela pk president aneh;NEGATIF
gibran pake cara aneh ganjar mahfud pake cara yang jelas dan terbuka ;POSITIF
ganjar emang beda gak usah cari cari cara aneh buat jadi pemimpin ;POSITIF
ganjar emang punya kapasitas gak perlu pakai cara aneh aneh buat jadi pemimpin ;POSITIF
 ya inti dari segala inti sudah bisa di tebak broo psi itu sakit hati sama pdip dan ganjar tapi kalo memang psi itu tetap menjaga idealismenya saya yakin tetap sesuai dgn hati nuraninya coba aja gak dukung p ganjar krn alasan pendukungnya aneh sihh;NEGATIF
 barangkali ada yang masih mendengar tgb dalam urusan agama tapi untuk urusan politik sudah lama tgb nggak didengar masyarakat lombok bergabung dengan jokowi lalu ganjar itu aneh banget bagi masyarakat lombok ;NEGATIF
 masih mending ganjar mahfud fokus berantas kkn dn perbaiki kinerja pemerintah ga pake dukung yg aneh aneh;POSITIF
gibran ini mah pake cara aneh aneh ganjar mahfud udah biasa bawaannya cool aja ;POSITIF
gibran ini mah pake cara aneh aneh ganjar mahfud lebih classy ;POSITIF
gibran pake cara aneh ganjar mahfud pake karya nyata ;POSITIF
kalau gibran pake cara aneh ganjar mahfud punya cara yang bener buat bawa perubahan ;POSITIF
 kalau amin yg di giniin di bilang fitnah keluarga jokowi atau ganjar yg di giniin pasti bilangnya fakta kok aneh sekali ;NEGATIF
 aneh juga yg nanya ngapain nanya ke dia kan ganjar dah pasti ga menang elektabilitas terjun bebas ges;NEGATIF
 biasa aja stafsus khan emang digaji yg aneh tuh kader pdip macam kirana larasati aja ga percaya kapabilitas ganjar hingga keluar dari banteng demi mendukung ps nah lho orang dlm aj ga yakin masak kamu enggak ;NEGATIF
 begini saja ade armando itu menghina kesultanan yogyakarta dan masyarakat yogyakarta apa hubungannya dengan e ktp dan e ktp jelas agus menyebut jokowi marah karena kasus e ktp dilanjut pak ganjar oleh penyelidik kpk novel baswedan dikatakan bersih aneh ini orang;NEGATIF
 ganjar aneh bgt ke rote ga ke rs nya hhhh;NEGATIF
 lalu kalau pusat punya proyek daerah bisa menolak mereka satu partai loh kenapa tidak memprotes pusat sbg yg bikin kebijakan semua telunjuk ke ganjar tapi tidak satu pun ke pupr atau psn aneh ;NEGATIF
 aneh dan out of topik cuitanmu jika tidak ada parpol yg dukung bisakah seseorang jadi capres cawapres ganjar jika bukan dari pdip lewat mana emang gemoy mau jadi kendaraan gp makan siang dulu mungkin lapar ;NEGATIF
logika lu aneh yg minta dihentikan oleh presiden itu kasusnya setnov bukan kasusnya pak ganjar napa jadi dikait kan sama pak ganjar yg udah clear secara hukum tdk terlibat dgn masalah e ktp coba otaknya dipasang dulu ;POSITIF
 ganjar siapa sih ganjar nyang gwaaah tau dia seneng nntn bok p kenapa stafsus malah milih dia yaa aneh ;NEGATIF
 2 saya sudah berulang kali katakan kalau den bokep ganjar pornowo itu pro oligarki maka gak aneh kalau ganjar pornowo sdh diberi waktu 10 disediakan sda dan sdm yg sangat potensial tidak bisa menyejahterkan rakyatnya buktinya jateng masih setia menjadi provinsi miskin ;NEGATIF
 2 lebih radikal ini demi ambisi kekuasaan berkumpulnya sama para oligarki bermata sipit maka tidak aneh kalau ganjar sdh diberi waktu 10 th disediakan sda dan sdm yg sangat potensial tp tidak bisa menyejahterakan warganya jateng masih setia menjadi provinsi miskin ump rendah ;NEGATIF
 paslon 2 tuh aneh bgt yg satu udah tua udah banyak pengalaman tapi ndak pernah menang satunya lagi bocil pengalaman 2 tahun wkwk pak mas saingan mu lho pak ganjar mahfud siapke mental aja klo kalah;POSITIF
 namanya proyek nasional gubernur hanya ditugaskan siapkan lahan yg aneh adalah yg serang hanya ganjar ketika kasus wadas yg mesti dikritik itu pemerintah secara utuh;POSITIF
pak prabowo otw hatrick kalah pemilu 3x kalo pak ganjar maah udh pasti nyungsep sih prediksi gw dari awal nongol udh salah langkah terus dan blunder jogging di gbk lah adzan lah masuk master chef lah udh aneh bet itu org pak anis yg sangat kalem dan gk aneh2;NEGATIF
ada yg aneh dr pernyataan megawati yg merasa tidak dihormati pdhl dia adalah presiden indonesia ke 5 bingung juga maksudnya itu apa krn pak jokowi ga mendukung ganjar jadi dia merasa spt itu katanya disuruh netral tp hrs berpihak piyee thoo ;NEGATIF
 yg rendahin kuli siapa mas namanya kuli atau kontraktor pasti pengen proyek wong itu kerjaannya ko terus kenapa bawa2 anies dah saya cuma aneh aja sm narasi anda seakan2 ada warga ikn sentimen amat kaya gada kerjaan lain aja ngurusin anies wowo atau ganjar;NEGATIF
 apanya yg aneh wajarlah politikus pkpi nya hendropriyono mantunya andika perkasa jadi timses ganjar ;POSITIF
 kok aneh apa hubungan marathon dengan ganjar pranowo bukankah semua orang berhak ikut marathon goblok bener pj gubernur jateng ini tololnya nggak ketulungan;POSITIF
 ganjar mahfud punya vibe yang keren kita harus dukung untuk mengubah indonesia m3nang kan yu ga usah aneh aneh;POSITIF
 kalo yg aku liat di grup2 wag yg aku ikuti bahkan tetangga yg aku tanyain mayoritas yg dulu dukung prabowo udah pindah ke amin penomena apa ini kalo pendukung jokowi 2019 hampir seluruh ke ganjar mahfud ga aneh ini tempatku sarang p3;POSITIF
 pembenci prabowo ini aneh terserah orang dong mau pasang gambar siapa naruto luffy sun go kong terserah strategy mereka ganjar anies juga bebas mau pasang foto siapa gk ada yang larang apa gk ada yang bisa kalian serang selain kekonyolan kalian ;NEGATIF
 urus capres sendiri ngapain bahas prabowo sm gibran mulu aneh lo jubirnya prabowo apa jubirnya ganjar dah ;NEGATIF
 betul sekali jejak digital saya dulu ke ganjar setelah penwapresan gibran dan prabowo gibran di serang terus menerus bahkan pak jokowi dan keluarganya di serang ugal2an semua narasi keluar tapi aneh kok malah saya jadi simpatiknya ke prabowo gibran sekarang ya;NEGATIF
kalo tadinya jokowi dukung ga jar gimana sekalian aja sepongin kontolnya ganjar masih ada orang kemakan narasi penipu kayak islah aja udh aneh;NEGATIF
 trus koe buzzere ganjar ngono aneh bin ajaib ;NEGATIF
aneh banget masa pak bas nangis tapi ekspresi pak ganjar cengir2 gitu;NEGATIF
 buzzernya prabowo itu mmg aneh bodoh sdh ada pengakuan dr penyidik kpk klu ganjar tdk py bukti kuat dlm kasus ektp msh aja ngeyel ;NEGATIF
 si limbat itu dr dulu pndukung wowo aneh aja yg masukin ke ganjar ;NEGATIF
paslon ganjar mahfud emang beda zero drama radikal dan gak punya ikatan aneh aneh gpmmd 4ende ;NEGATIF
pak ganjar mahfud bener bener cocok jadi pemimpin gak ada catatan intoleransi dan gak terikat sama organisasi aneh aneh gpmmd 4ende ;POSITIF
ganjar emang tepat jadi pemimpin gak ada rekam jejak aneh aneh gpmmd 4ende ;POSITIF
ganjar mahfud tuh pilihan yang tepat gak terikat sama yang aneh aneh gpmmd 4ende ;POSITIF
 ganjar kayaknya punya reaksi aneh kalo wadas disinggung terbuktiinkonstituonal orasi tanpa melihat;NEGATIF
 milih kok berdasarkan kelakuan buzzernya aneh lagipula emang buzzer ganjar doang yg biadab lawak ;NEGATIF
 kenapa jokowi sampai marah2 minta di hentikan dan merevisi uu kpk dibawah kepentigan nya itu yang mesti di kuiiti tapi buzzer diarahkan membuka khasus ganjar hahahah jadi aneh pembukaan jokowi ngamuk ke agus apa mau incar gganjar ;NEGATIF
 iya aneh y lg damai u apa alutista 385 t utang ln lg;NEGATIF
ganjar emang keren bisa jadi panutan buat pemimpin yang lain gak ada rekam jejak yang aneh aneh gpmmd 4ende ;POSITIF
nyaman banget liat ganjar gak ada drama drama aneh gpmmd 4ende ;POSITIF
 aneh;NEGATIF
 ganjar terlalu aneh dalam menyampaikan pendapatnya terbuktiinkonstituonal orasi tanpa melihat;NEGATIF
